word,freq
przypadającemu,1
przypadający,41
przypadających,109
przypadającym,14
przypadającymi,3
przypadającą,33
przypadać,16
przypadał,2
przypadałaby,6
przypadałby,1
przypadało,2
przypadały,2
przypadek,13
przypadk,1
przypadkach,1703
przypadkami,8
przypadki,225
przypadkiem,1
przypadkom,2
przypadkowe,1
przypadkowego,3
przypadkowej,1
przypadkowemu,2
przypadkowy,1
przypadkowym,2
przypadkową,1
przypadku,6494
przypadków,165
przypadł,3
przypadło,2
przypaść,3
przypis,1
przypisach,1
przypisana,3
przypisane,24
przypisanego,6
przypisanej,6
przypisania,2
przypisanie,3
przypisaniu,1
przypisano,1
przypisany,3
przypisanych,6
przypisanym,1
przypisanymi,1
przypisaną,1
przypisać,9
przypisie,2
przypisu,16
przypisuje,4
przypisywana,4
przypisywane,2
przypisywania,2
przypisywać,3
przypomina,1
przypominające,1
przypominającego,2
przypominających,1
przypomnieniem,2
przyporządkowane,9
przyporządkowanie,3
przyporządkowany,1
przyporządkowanych,2
przyporządkować,2
przyporządkowywane,1
przyporządkuje,1
przypowierzchniowe,1
przypraw,5
przypuszczalnemu,1
przypuszczalnych,1
przypuszczalną,4
przypuszczać,7
przypuszczenia,16
przypuszczenie,29
przypuszczeniem,1
przypuszczeń,2
przypływ,1
przyroda,1
przyrodnicze,33
przyrodniczego,38
przyrodniczej,31
przyrodniczo,13
przyrodniczy,3
przyrodniczych,110
przyrodniczym,6
przyrodniczymi,6
przyrodniczą,7
przyrodolecznicze,1
przyrody,542
przyrodzie,3
przyrodę,4
przyrost,30
przyrostowi,1
przyrostu,41
przyrzeczenia,49
przyrzeczenie,29
przyrzeczeniem,11
przyrzeczeniu,12
przyrzeczeń,6
przyrzeczone,1
przyrzeczonych,1
przyrzeka,1
przyrzekam,10
przyrząd,24
przyrządami,1
przyrządem,3
przyrządu,29
przyrządy,45
przyrządzie,3
przyrządów,89
przysiółek,2
przysięga,4
przysięgam,5
przysięgi,7
przysięgli,2
przysięgę,5
przysięgłego,18
przysięgłych,4
przysięgłymi,1
przyspasabiającym,1
przyspiesza,1
przyspieszenia,4
przyspieszenie,6
przyspieszone,10
przyspieszonego,5
przyspieszonej,2
przyspieszonemu,1
przyspieszony,1
przyspieszonym,15
przyspieszy,1
przyspo,1
przyspobienia,1
przysporzenia,1
przysporzenie,1
przysporzeń,2
przysposabia,4
przysposabiające,11
przysposabiającego,39
przysposabiający,7
przysposabiających,5
przysposabiającym,8
przysposabiającymi,1
przysposabiającą,2
przysposabianego,10
przysposabianemu,1
przysposabiany,2
przysposabianych,1
przysposabianym,6
przysposobienia,103
przysposobienie,43
przysposobieniem,1
przysposobieniu,12
przysposobiona,4
przysposobione,32
przysposobionego,28
przysposobiony,13
przysposobionych,12
przysposobionym,11
przysposobioną,2
przysposobić,3
przysposobił,5
przysposobiła,1
przystani,36
przystaniach,19
przystaniami,1
przystanie,2
przystaniową,2
przystanią,3
przystankach,1
przystankami,4
przystanki,4
przystanku,12
przystanków,7
przystawienie,1
przystań,1
przystosowane,10
przystosowanego,1
przystosowania,5
przystosowanie,10
przystosowaniem,7
przystosowany,7
przystosowanych,9
przystosowanym,3
przystosowanymi,4
przystosowuje,1
przystosowującej,2
przystosowywanie,1
przystosowywaniu,1
przystąpi,1
przystąpienia,77
przystąpienie,25
przystąpieniem,36
przystąpieniu,27
przystąpili,9
przystąpią,6
przystąpić,37
przystąpił,27
przystąpiła,6
przystąpiło,2
przystąpiły,6
przystępowania,17
przystępowanie,1
przystępowaniu,1
przystępować,12
przystępuje,19
przystępują,2
przystępując,3
przystępująca,8
przystępujące,1
przystępującego,3
przystępującej,3
przystępujący,6
przystępujących,10
przystępującym,2
przystępującą,3
przysuski,2
przyswojenia,1
przysypania,1
przysyła,1
przysyłane,1
przysyłanie,1
przyszpitalna,1
przyszpitalnej,1
przyszłe,9
przyszłego,19
przyszłej,5
przyszłoroczną,2
przyszłości,42
przyszłość,1
przyszłych,69
przyszłym,5
przyszłą,1
przysądzenia,1
przysądzeniu,2
przysłu,1
przysługiwania,1
przysługiwać,4
przysługiwał,15
przysługiwała,2
przysługiwałaby,5
przysługiwałby,2
przysługiwało,21
przysługiwałoby,7
przysługiwały,17
przysługiwałyby,3
przysługuje,2336
przysługują,515
przysługująca,11
przysługujące,114
przysługującego,152
przysługującej,74
przysługującemu,5
przysługujący,21
przysługujących,286
przysługującym,41
przysługującymi,3
przysługującą,35
przytacza,2
przytaczające,1
przytaczanie,3
przytaczać,1
przytoczenie,18
przytoczeniem,4
przytoczonych,1
przytoczyć,6
przytoczył,1
przytrzymania,2
przytrzymaniu,5
przytrzymywanie,2
przytrzymywaniu,1
przyuczania,1
przyuczaniu,1
przyuczenia,6
przyuczenie,5
przyuczona,1
przyuczonego,2
przyuczonej,2
przyuczoną,1
przyujściowych,1
przyusznic,1
przywiezienia,1
przywiezienie,1
przywiezieniu,1
przywieziona,4
przywiezione,31
przywiezionego,4
przywiezionej,1
przywieziony,10
przywiezionych,57
przywiezionymi,4
przywiezioną,1
przywilej,8
przywilejach,3
przywilejami,3
przywileje,7
przywilejem,3
przywileju,2
przywilejów,26
przywiózł,1
przywięzienne,5
przywięziennego,2
przywięzienny,4
przywięziennych,5
przywięziennym,4
przywięziennymi,2
przywozem,48
przywozi,6
przywozie,37
przywozowa,1
przywozowe,22
przywozowej,9
przywozowi,6
przywozowy,1
przywozowych,112
przywozowym,18
przywozowymi,2
przywozową,27
przywozu,251
przywołanego,7
przywołanemu,2
przywołanie,1
przywołanym,1
przywoławcze,1
przywoławczej,1
przywołać,1
przywołuje,1
przywożenia,3
przywożona,1
przywożone,129
przywożonego,19
przywożonej,3
przywożony,25
przywożonych,97
przywożonym,2
przywożonymi,6
przywożącego,4
przywożący,1
przywożącą,1
przywraca,22
przywracające,1
przywracających,1
przywracania,9
przywracanie,10
przywracaniem,1
przywracaniu,8
przywracać,1
przywrcić,1
przywrócenia,86
przywrócenie,67
przywróceniu,31
przywróci,3
przywrócić,5
przywrócił,1
przywrócona,2
przywrócone,5
przywróconemu,3
przywrócono,2
przywrócony,2
przywóz,208
przywłaszcza,9
przywłaszczenia,9
przywłaszczenie,1
przywłaszczonego,1
przywłaszczonych,1
przyz,1
przyzagrodowe,1
przyzna,4
przyznaje,204
przyznają,17
przyznając,3
przyznająca,3
przyznające,1
przyznającego,5
przyznającej,6
przyznającemu,1
przyznający,5
przyznających,2
przyznającą,2
przyznana,56
przyznananej,1
przyznane,134
przyznanego,49
przyznanej,47
przyznanemu,1
przyznania,191
przyznanie,255
przyznaniem,21
przyznaniu,88
przyznano,73
przyznany,27
przyznanych,128
przyznanym,4
przyznanymi,5
przyznaną,21
przyznawana,13
przyznawane,60
przyznawanego,6
przyznawanej,9
przyznawania,331
przyznawanie,25
przyznawaniem,11
przyznawaniu,16
przyznawany,5
przyznawanych,6
przyznawaną,2
przyznawać,15
przyznawały,1
przyznać,68
przyznał,5
przyznała,5
przyznały,2
przyzwolenia,1
przyzwoleniem,1
przyłowu,3
przyłów,2
przyłącza,9
przyłączane,1
przyłączanego,2
przyłączanemu,1
przyłączania,6
przyłączany,2
przyłączanych,1
przyłącze,10
przyłączenia,39
przyłączenie,42
przyłączeniowej,5
przyłączeniową,1
przyłączeniu,2
przyłączeń,2
przyłączona,3
przyłączone,13
przyłączonej,2
przyłączony,3
przyłączonych,19
przyłączonym,2
przyłączonymi,2
przyłączu,2
przyłączy,7
przyłączyli,1
przyłączyć,5
przyłączył,1
przyśpieszające,1
przyśpieszenia,1
przyśpieszy,1
przędnych,5
przędza,109
przędze,1
przędzenie,1
przędzy,79
prób,35
próbach,2
próbce,1
próbek,247
próbie,10
próbka,14
próbkach,3
próbkami,5
próbki,91
próbką,1
próbkę,9
próbnego,7
próbnej,2
próbny,8
próbnych,1
próbnym,4
próbną,2
próbobierni,1
próbobiorcami,1
próbobiorcom,2
próbobiorców,5
próbom,3
próby,74
próbą,1
próbę,1
próchnicy,2
próchnicznej,7
prócz,2
próg,7
próśb,8
próżni,2
próżniowego,1
próżniowych,7
prądem,1
prądnic,1
prądotwórczych,1
prądu,7
prądy,1
prądów,3
prątkami,2
prątki,1
prątkowania,2
prątkowanie,1
prążkiem,1
prędkości,9
prędkością,3
prędkość,14
prężenia,2
prężenie,1
ps,2
psa,13
psc,1
psem,3
pseudonim,6
pseudonimem,2
pseudonimie,1
pseudonimu,4
pseudonimy,3
pseudotuberculosis,1
psr,2
pstrążna,1
psujące,1
psujących,15
psującymi,1
psy,10
psychiatrii,12
psychiatry,1
psychiatryczne,3
psychiatrycznego,14
psychiatrycznej,8
psychiatryczny,3
psychiatrycznych,8
psychiatrycznym,16
psychiatryczną,6
psychiatrze,1
psychiatrzy,2
psychiatrów,6
psychiatrą,1
psychiatrę,2
psychiczna,1
psychiczne,9
psychicznego,32
psychicznej,44
psychicznemu,3
psychicznie,8
psychiczny,8
psychicznych,33
psychicznymi,28
psychiczną,23
psychikę,2
psycho,1
psychofizjologiczne,1
psychofizjologicznego,3
psychofizjologicznemu,1
psychofizjologicznych,1
psychofizjologicznym,1
psychofizyczne,3
psychofizycznego,5
psychofizycznej,9
psychofizyczny,8
psychofizycznych,5
psychofizycznymi,1
psychofizyczną,2
psycholodzy,3
psycholog,12
psychologa,49
psychologia,1
psychologiczna,1
psychologiczne,22
psychologicznego,9
psychologicznej,7
psychologicznemu,5
psychologiczno,21
psychologicznopedagogiczne,1
psychologicznopedagogicznej,1
psychologicznopedagogicznych,2
psychologicznych,74
psychologicznym,13
psychologicznymi,3
psychologiczną,5
psychologiem,3
psychologii,14
psychologowi,2
psychologowie,6
psychologów,151
psychomotoryczny,2
psychoruchowego,1
psychoruchowym,1
psychospołecznej,1
psychoterapii,2
psychotria,1
psychotropowa,2
psychotropowe,44
psychotropowej,14
psychotropowych,75
psychotropowymi,24
psychotropową,2
psylocybina,1
psylocyna,1
pszczelarstwa,4
pszczele,2
pszczelego,6
pszczeli,3
pszczelich,2
pszczelim,1
pszczołami,2
pszczołom,1
pszczoły,1
pszczyński,2
pszczół,12
pszenica,2
pszenicy,15
pszenicę,3
pszenna,1
pszych,1
psów,24
ptactwa,11
ptactwo,1
ptaki,3
ptaków,20
ptasich,5
ptasie,3
pte,1
pub,1
publicystycznej,4
publicystycznych,5
publicz,3
publiczna,45
publiczne,356
publicznego,1069
publicznej,1820
publicznemu,29
publiczni,6
publicznie,133
publiczno,7
publicznoprawna,3
publicznoprawne,4
publicznoprawnej,37
publicznoprawnych,18
publicznoprawnym,9
publicznoprawną,4
publicznoskargowym,2
publiczności,5
publiczność,1
publiczny,184
publicznych,2796
publicznym,291
publicznymi,69
publiczną,81
publikacja,14
publikacjach,9
publikacjami,1
publikacje,7
publikacji,152
publikacją,4
publikację,12
publikacyjne,1
publikator,1
publikowana,2
publikowane,19
publikowanego,3
publikowanej,2
publikowania,17
publikowanie,14
publikowaniem,1
publikowaniu,1
publikowany,5
publikowanych,9
publikowanym,1
publikować,2
publikuje,32
publikują,2
publikując,1
publikującego,1
pucharowych,2
pucharu,3
puchary,2
puchu,4
pucki,2
puckiej,1
pudeł,1
pudełek,1
pudełka,1
pui,1
pullorum,2
pulmonary,2
pulowery,6
pulpitów,5
pulpy,1
punkcie,43
punkt,42
punktach,59
punktacją,1
punktację,3
punktami,7
punktem,3
punktowania,1
punktowej,1
punktowy,1
punktowych,1
punktu,82
punktualnie,1
punkty,36
punktów,130
pusta,2
pustego,2
pustular,2
pustych,4
pustym,1
puszcz,1
puszcza,5
puszczalność,1
puszczania,2
puszczenia,4
puszek,5
puszki,1
pułapek,3
pułapki,2
pułaskiego,2
puław,1
puławach,3
puławski,2
pułkownik,3
pułkownika,13
pułkowników,1
pułku,7
pułtuski,2
puścić,1
pylenie,1
pylistego,3
pylistej,1
pylori,1
pyogenes,1
pyrzowicach,1
pyrzyce,1
pyrzycki,2
pyta,1
pytającego,1
pytania,70
pytanie,20
pytaniem,5
pytań,39
pył,1
pyłami,1
pyłkodajnych,1
pyłowych,4
pyłu,5
pyły,3
pyłów,93
pzl,1
pzz,2
pól,42
pół,10
półautomatycznej,1
półek,2
półfabrykatach,1
półfabrykaty,1
półfabrykatów,4
półfinały,1
półgodzinnego,2
półgodzinnych,1
półgodzinnym,1
półgodziny,1
półkami,6
półkoks,1
półkowych,2
półksiężyca,1
półmusujące,2
półnaturalne,1
półnaturalny,2
półnaturalnych,1
północnej,8
północno,8
północnoatlantyckiego,33
północny,3
północnych,9
półotwartego,9
półprodukt,6
półproduktach,3
półproduktu,1
półprodukty,8
półproduktów,26
półprzewodnikowego,1
półprzewodników,5
półrocza,12
półrocze,27
półroczna,1
półroczne,13
półrocznego,4
półrocznej,1
półroczny,2
półrocznych,9
półroczną,1
półroczu,38
półszlachetne,1
półszlachetnych,3
półszlachetnymi,2
półtechnicznej,1
półtoraka,1
półtorakrotnego,1
półtorakrotności,4
półtorakrotny,1
półtorakrotnym,4
półtrwania,1
półtusze,1
półtuszy,1
półwyrobów,1
półwysep,1
późn,1065
później,862
późniejsza,2
późniejsze,14
późniejszego,17
późniejszej,3
późniejszemu,1
późniejszy,7
późniejszych,5
późniejszym,25
późń,1
pęcherzykowa,2
pęcherzykowe,2
pęczki,1
pędne,3
pędników,1
pędnych,3
pędzeniu,1
pęki,2
pęknięć,1
pępowinowej,7
pęt,1
pętelkowe,12
pł,2
płac,43
płacenia,14
płaci,18
płacić,14
płacił,2
płaciłaby,1
płaciłby,1
płacone,8
płaconej,3
płacony,4
płaconych,1
płaconym,1
płaconymi,1
płaconą,3
płacowe,1
płacowej,3
płacowych,4
płacy,41
płacą,1
płacące,1
płaskie,2
płasko,1
płaskorzeźb,1
płaszcze,54
płaszczy,1
płaszczyźnie,1
płatki,1
płatkowane,1
płatna,4
płatne,46
płatnego,26
płatnej,6
płatnicy,99
płatnicza,12
płatnicze,51
płatniczego,37
płatniczej,40
płatniczy,11
płatniczych,107
płatniczym,19
płatniczymi,12
płatniczą,21
płatnik,177
płatnika,266
płatnikami,17
płatnikiem,14
płatnikom,12
płatnikowi,35
płatniku,2
płatników,127
płatności,473
płatnościach,6
płatność,25
płatny,13
płatnych,74
płatnymi,1
płaty,2
płazów,1
płci,25
płciowego,5
płciowej,1
płciowo,1
płciowych,3
płciowymi,2
płciową,3
płetwonurkowania,1
płetwonurków,2
płeć,57
płock,6
płocka,1
płocki,2
płockim,2
płocku,2
płodach,6
płodem,3
płodności,2
płodozmianu,1
płodu,13
płody,6
płodzenia,2
płodów,9
płomienia,1
płomieniu,2
płonica,1
płoszenia,5
płoszenie,3
płoszeniem,1
płoszy,1
płowej,4
płońsk,1
płoński,2
płuc,10
płucna,2
płucnej,1
płucną,1
płuczek,2
pług,1
płycej,1
płycie,1
płyn,1
płynami,1
płynem,1
płynie,1
płynna,1
płynne,2
płynnego,5
płynnej,10
płynności,35
płynność,2
płynny,4
płynnych,25
płynnym,5
płynnymi,1
płynną,2
płynów,17
płynąc,3
płynąca,1
płynące,10
płynącej,3
płynącemu,1
płynący,2
płynących,14
płynącymi,9
płynąć,1
płyt,7
płytach,1
płytek,4
płytkich,1
płyty,6
płytę,1
pływają,1
pływająca,2
pływające,21
pływającego,7
pływającej,5
pływający,7
pływających,46
pływającym,4
pływającymi,3
pływającą,3
pływalni,3
pływania,9
pływy,1
pływów,2
płócienna,1
płóciennym,33
płód,4
płótna,1
płótno,3
pźn,2
q,17
quad,1
r,33177
ra,1
rabatu,1
rabaty,15
rabatów,8
rabbits,2
rabies,2
rabinackich,2
rabini,1
rabunku,1
racemetorfan,1
racemoramid,1
racemorfan,1
rachmistrze,4
rachmistrzom,4
rachmistrzowi,1
rachmistrzów,10
rachubę,3
rachunek,575
rachunkach,128
rachunkami,12
rachunki,135
rachunkiem,15
rachunkowa,2
rachunkowe,72
rachunkowej,8
rachunkowemu,1
rachunkowo,1
rachunkowości,229
rachunkowość,18
rachunkowych,182
rachunkowym,6
rachunkowymi,4
rachunkową,1
rachunku,564
rachunków,237
raciborski,2
racibórz,1
racice,1
racie,1
racji,5
racjonalizacji,9
racjonalizację,1
racjonalizatorski,1
racjonalizatorskich,2
racjonalizatorskie,3
racjonalizatorskiego,3
racjonalizatorstwo,1
racjonalizujące,5
racjonalizującej,1
racjonalna,3
racjonalne,20
racjonalnego,25
racjonalnej,34
racjonalnie,4
racjonalności,12
racjonalnością,1
racjonalność,2
racjonalnym,6
racjonalną,9
racją,1
raczając,1
rad,315
rada,2000
radach,13
radami,11
radarów,1
radca,66
radcach,21
radcami,3
radcom,2
radcowie,20
radcowscy,2
radcowska,1
radcowski,6
radcowskich,15
radcowskiego,8
radcowskiej,10
radcowskiemu,1
radcowskim,3
radcowskimi,1
radcowską,8
radcy,100
radców,120
radcą,11
radcę,35
radia,18
radiacyjne,9
radiacyjnego,21
radiacyjnej,17
radiacyjnych,20
radiacyjnym,5
radiem,4
radiestezji,2
radio,13
radioaktywne,1
radioaktywnych,3
radioaktywnym,2
radioaktywnymi,1
radioamatorów,1
radioelektronicznej,2
radiofarmaceutyczne,1
radiofarmaceutycznego,2
radiofarmaceutyczny,2
radiofarmaceutycznych,6
radiofarmaceutycznym,2
radiofonicznego,3
radiofonicznych,1
radiofonicznym,1
radiofonii,97
radiokomunikacji,1
radiokomunikacyjna,1
radiokomunikacyjnej,5
radiokomunikacyjnych,7
radiokontrwywiadowczej,1
radiologiczna,2
radiologicznego,3
radiologicznej,59
radiologicznym,1
radiologiczną,5
radiologii,2
radiolokacyjnej,1
radiolokacyjnych,5
radiomechaniki,2
radiometrycznych,3
radionawigacyjnej,1
radionawigacyjnych,5
radionuklido,1
radionuklidów,1
radioodbiorników,1
radiooperatora,1
radiotaxi,1
radiotelefoniczne,2
radiotelefonicznym,2
radiotelegraficznym,1
radioterapia,1
radioterapii,3
radiowa,1
radiowe,15
radiowego,11
radiowej,8
radiowo,2
radiowy,1
radiowych,63
radiowym,6
radiową,8
radiu,19
radnego,98
radnemu,17
radni,27
radny,67
radnych,121
radnym,25
radnymi,3
radom,17
radomia,1
radomiu,1
radomska,1
radomski,2
radomszczański,2
radonu,1
radosław,14
radość,1
rady,4042
radzie,407
radzieckich,28
radzieckim,1
radziecką,3
radziejowski,2
radziszewska,2
radzyminek,1
radzyński,2
radą,98
radę,533
rafinacja,1
rafinacji,7
rafinację,1
rafinerii,2
rafineryjnego,1
rafinowana,1
rafinowane,20
rafinowanego,1
rafinowanie,1
rafinowany,2
rajdy,1
rajdów,2
rajstop,1
rajstopy,3
rający,2
raka,3
rakami,1
rakotwórcze,8
rakotwórczego,1
rakotwórczej,1
rakotwórczych,7
rakotwórczym,12
rakterze,1
raków,1
ram,6
ramach,1075
ramienia,4
ramion,1
ramionami,1
ramki,2
ramowa,2
ramowe,14
ramowego,5
ramowej,19
ramowy,16
ramowych,7
ramowym,3
ramową,13
ramy,15
randze,8
rangi,13
rangę,2
rani,1
ranienia,1
raniące,1
ranić,1
rankingowych,1
rankingową,1
ranni,1
ranny,2
rannych,6
rannym,1
raporcie,73
raport,142
raportach,10
raportami,2
raportem,31
raportowania,4
raportu,206
raporty,41
raportów,86
ras,18
rasff,12
rasowe,2
rasowej,5
rasowych,8
rasy,31
raszewo,1
rasę,11
rat,48
rata,6
ratach,63
ratalne,1
ratalnego,1
ratalnej,3
ratalnie,1
ratowanego,2
ratowania,36
ratowanie,11
ratowaniem,2
ratowaniu,10
ratowany,1
ratowicze,1
ratownictwa,197
ratownictwem,8
ratownictwie,23
ratownictwo,44
ratownicy,1
ratownicze,55
ratowniczego,25
ratowniczej,37
ratowniczemu,1
ratowniczo,46
ratowniczogaśniczego,8
ratowniczogaśniczym,1
ratowniczogaśniczymi,1
ratowniczy,12
ratowniczych,172
ratowniczym,5
ratowniczymi,17
ratowniczą,5
ratownik,3
ratownika,11
ratownikom,3
ratowniku,2
ratowników,8
ratując,1
ratujące,1
ratującego,7
ratującej,1
ratującemu,4
ratujący,6
ratujących,7
ratującym,2
ratującymi,1
ratunkowa,1
ratunkowe,14
ratunkowego,59
ratunkowej,10
ratunkowi,1
ratunkowy,8
ratunkowych,18
ratunkowym,11
raty,189
ratyfikacja,2
ratyfikacji,223
ratyfikację,2
ratyfikacyjnego,1
ratyfikowana,7
ratyfikowane,11
ratyfikowanej,11
ratyfikowania,10
ratyfikowanych,28
ratyfikowanymi,11
ratyfikowaną,2
ratyfikowało,2
ratyfikowały,1
ratę,5
rawicki,2
rawski,2
raz,394
razem,55
razie,3150
razu,2
razy,28
rażenia,2
rażąca,3
rażące,17
rażącego,72
rażącej,10
rażąco,72
rażący,15
rażących,3
rażącym,25
rażącą,5
rb,2
rci,5
rdzenia,6
rdzeniowych,2
rdzeniu,1
rdzeń,2
reach,1
readaptacja,1
readaptacji,12
readaptację,6
readaptacyjnego,1
readaptacyjnych,1
readaptacyjną,1
reagentem,1
reagowania,41
reagowanie,3
reagowaniem,9
reagowaniu,1
reagować,3
reakcja,3
reakcjach,3
reakcjami,1
reakcje,3
reakcji,18
reakcją,1
reakcję,9
reaktor,2
reaktora,3
reaktorami,1
reaktorem,1
reaktory,6
reaktorze,1
reaktorów,2
reaktywacji,1
reaktywacją,3
reali,4
realistycznych,1
realizacja,111
realizacje,1
realizacji,1480
realizacją,151
realizację,369
realizacyjnych,1
realizatora,3
realizatorami,1
realizatorem,1
realizowana,20
realizowane,145
realizowanego,25
